"id","review_text","rating","product_release_id","body_intensity","acidity_intensity","sweetness_intensity","finish_intensity","created_at","updated_at"
430,"I was excited to try this natural microlot from De Mello, but it didn’t quite meet my expectations. I think it’s roasted fine, but it tastes over fermented. I like naturals, but I can’t seem to figure out what the coffee itself is trying to say here. All I can taste is the process. ",2.5,1247,4.0,2.0,2.0,3.0,2019-03-26 00:26:06.163,2019-03-26 00:26:06.163
431,"A nice syrupy, juicy body paired with the tartness of an apple and the flavours of peach & lime that finish in a fresh basil & brown sugar linger.

This coffee is an absolute winner in my books. I really hope to see more roasters sourcing from China. I’ve enjoyed both Coffees from this region I’ve had and am actively on the lookout for more!

Recipe

Method: V60
Temp: 96c
Time: 2:55
Water: TWW (Classic profile)
Grind size: 15 on Baratza Encore
Ratio: 1:16 (16g : 255ml)
Routine:
• 60ml pour, bloom for 30s
• @ 30s, pour 100ml
• @ 1:15 pour to final weight
• @ 2:55 remove V60",4.5,1291,4.0,2.0,3.0,2.0,2019-03-27 15:49:09.680,2019-03-27 15:49:09.680
432,Bright and fruity up top but with a really solid toffee/cacao powder base,4.0,1218,3.0,4.0,4.0,3.0,2019-03-29 17:51:34.989,2019-03-29 17:51:34.989
433,A bit of a funky natural. Seems kinda muddled and over fermented. But cranberry sauce and earthy chocolate come through. Seems to have picked up a bit of a spearmint or some sort of herbal note as the weeks have gone on,3.0,1247,4.0,3.0,3.0,4.0,2019-03-29 17:56:50.549,2019-03-29 17:56:50.549
434,"",1.0,788,3.0,0.0,1.0,3.0,2019-03-31 14:07:17.118,2019-03-31 14:07:17.118
435,"",5.0,518,3.0,3.0,3.0,2.0,2019-03-31 20:34:43.790,2019-03-31 20:34:43.790
436,"Really awesome juice bomb. Lots of hops and grapefruit up front with a nice nut and berry finish.

Enjoyed at the SSOB!",3.5,1304,3.0,3.0,3.0,2.0,2019-03-31 23:41:48.344,2019-03-31 23:41:48.344
437,"Delicious, fruity, a little tea like. I could definitely see myself drinking this as a daily driver!

Enjoyed at the SSBO!",3.5,1283,2.0,2.0,4.0,2.0,2019-03-31 23:49:53.009,2019-03-31 23:49:53.009
438,"",5.0,1291,0.0,0.0,0.0,0.0,2019-04-01 13:50:40.350,2019-04-01 13:50:40.350
439,"Pungent before grind and during extraction, which is quite interesting, meat/savoury like.
Tried with chemex.
Body is balanced and the flavours linger for a while. Aromas are complex but not off putting. Am I crazy to think soy sauce?


",4.5,1291,3.0,1.0,2.0,5.0,2019-04-02 11:10:34.322,2019-04-02 11:10:34.322
440,"I tried this coffee as an AeroPress at Dispatch’s St-Laurent location and it was fantastic. Probably one of the nicest AeroPress coffees I’ve ever tried. It started out with nice stone fruit flavours, and finished up with a delicious syrupy finish. The body was perfect, not too heavy",4.0,1283,4.0,3.0,3.0,2.0,2019-04-03 15:39:49.125,2019-04-03 15:39:49.125
441,"This coffee had many signature Kenyan notes. It was nice at room temperature, and would be a good coffee for anyone looking for typical Kenyan-tasting coffee!",3.0,1254,3.0,4.0,3.0,3.0,2019-04-03 15:41:52.863,2019-04-03 15:41:52.863
442,"One of the best and most unique coffees I’ve ever tried! Chinese specialty coffee seems to be more than just a novelty, it’s proving to be great coffee. This coffee (which I brewed as a V60) had a nice medium-light body, with really unique nutty and grape flavours. The lingering aftertaste was very pleasant. Overall, I couldn’t be happier with this coffee! ",4.5,1291,2.0,2.0,3.0,2.0,2019-04-03 16:52:58.482,2019-04-03 16:52:58.482
443,"This cup had a nice, rich and soothing feel to it. The flavours were subtle, and not too overpowering. A nice morning cup!",3.5,128,0.0,0.0,0.0,0.0,2019-04-03 16:54:41.349,2019-04-03 16:54:41.349
444,"",4.0,1250,0.0,0.0,0.0,0.0,2019-04-07 17:31:03.940,2019-04-07 17:31:03.940
445,"",4.5,620,0.0,0.0,0.0,0.0,2019-04-07 17:32:39.861,2019-04-07 17:32:39.861
446,"",3.0,1071,0.0,0.0,0.0,0.0,2019-04-07 17:34:17.367,2019-04-24 22:58:09.107
447,"",4.0,867,0.0,0.0,0.0,0.0,2019-04-07 17:35:11.014,2019-04-07 17:35:11.014
448,"",4.5,473,0.0,0.0,0.0,0.0,2019-04-07 17:36:21.111,2019-04-07 17:36:21.111
449,"",4.0,1147,0.0,0.0,0.0,0.0,2019-04-07 17:37:56.693,2019-04-07 17:37:56.693
450,"",4.5,1302,0.0,0.0,0.0,0.0,2019-04-07 17:41:35.331,2019-04-07 17:41:35.331
451,"",4.5,1220,0.0,0.0,0.0,0.0,2019-04-07 17:42:15.505,2019-04-07 17:42:15.505
452,"",2.0,487,0.0,0.0,0.0,0.0,2019-04-07 17:43:18.575,2019-04-07 17:43:18.575
453,Sweet coffee that felt really fruity and juice- like. I could drink this everyday.,4.0,1132,3.0,4.0,3.0,2.0,2019-04-08 11:14:28.378,2019-04-08 11:14:28.378
454,This coffee is perfumey/ floral. Litterally flowers with dark chocolate notes. Then gives you berries and grapefruit notes. Nice after taste and nice coffee.,4.0,1132,3.0,4.0,4.0,4.0,2019-04-08 17:56:30.904,2019-04-08 17:56:30.904
455,Tastes like sucking on a tart berry. Made as an espresso. Nice fruity flavour. Good natural Ethiopian. ,4.5,394,0.0,0.0,0.0,0.0,2019-04-10 12:49:18.535,2019-04-10 12:49:18.535
456,"
Du fruit, du fruit, du fruit. Un aspect un peu floral, tout en douceur. Fin chocolaté. Olfaction un peu terreuse, très bon café.",4.0,1132,2.0,4.0,4.0,2.0,2019-04-10 20:52:22.829,2019-04-10 20:52:22.829
457,"",5.0,826,3.0,3.0,3.0,2.0,2019-04-11 01:39:50.157,2019-04-11 01:39:50.157
458,"",4.0,866,0.0,0.0,0.0,0.0,2019-04-11 13:41:42.945,2019-04-11 13:41:42.945
459,"",4.5,352,0.0,0.0,0.0,0.0,2019-04-11 13:42:33.817,2019-04-11 13:42:33.817
460,"",4.0,712,0.0,5.0,2.0,0.0,2019-04-11 17:07:04.405,2019-04-11 17:07:04.405
461,"I brewed this as a V60 and as a Kalita 185. Both times I got similar taste notes, with a sweet apple-like snappiness to it. The roast did taste a little bit grassy, but overall was a pleasant cup nonetheless.",3.0,1257,3.0,2.0,3.0,1.0,2019-04-12 20:13:54.896,2019-04-12 20:13:54.896
462,"This is a great medium espresso, and is versatile as it comes out nice as a straight shot or with milk. It is a great option for cafes who don’t wish to have two separate hoppers for straight/milk-based drinks ",4.0,327,3.0,2.0,3.0,2.0,2019-04-12 20:16:23.062,2019-04-12 20:16:23.062
463,"",3.0,1132,0.0,5.0,1.0,0.0,2019-04-16 14:05:02.748,2019-04-16 14:05:02.748
464,Tea like and full of Meyer lemon and honey. Bright and juicy and super clean. I think of this coffee often,4.5,1300,2.0,5.0,5.0,3.0,2019-04-16 14:17:55.240,2019-04-16 14:17:55.240
465,"",5.0,1323,0.0,0.0,0.0,0.0,2019-04-16 15:45:44.355,2019-04-16 15:45:44.355
466,"",3.5,1038,4.0,4.0,3.0,4.0,2019-04-18 11:42:01.169,2019-04-18 11:42:01.169
467,"My first coffee from one of Ontario’s newest roasters and it’s a great first release. I haven’t had many good Mexicans, but this one was great. It pulled a really nice, big bodied shot for cortados. I also took notice of the very consistent roast profile - well done!",4.0,1299,4.0,2.0,2.0,3.0,2019-04-21 18:49:26.828,2019-04-21 18:49:26.828
468,"",4.5,696,0.0,0.0,0.0,0.0,2019-04-21 23:13:37.237,2019-04-21 23:13:37.237
469,"Solid filter with a pretty clean finish. The acidity is present but not over powering and drinks like an English breakfast tea.

I’ve had better results pulling shots on my espresso machine and found it pops a lot more when made as a straight double shot or in an americano. The acidity and body work well without being too intense to drink without milk. It can work as a milk drink but it definitely gets overshadowed when cut with frothed milk.

Filter Recipe

Method: Mountain Dripper (Kalita 155 filters)
Ratio: 1:16.25 (16g : 260ml)
Time: 3:15
Temp: 93c
Grind size: 14 on Baratza Encore
Routine:
• Pour 50ml, bloom for 30s
• @ 30s pour to 100ml
• @ 1:00 pour to 150ml
• @ 1:30 pour to 200ml
• @ 2:00 pour to 260ml
• Remove Dripper at 3:00-3:15",3.0,1443,2.0,2.0,3.0,3.0,2019-04-22 17:13:27.721,2019-04-22 17:13:27.721
470,"Delicious, well balanced and great berry like acidity. Not a tomato bomb by any means! Has a black tea finish with a relatively juicy mouthfeel.",3.5,1254,3.0,4.0,3.0,3.0,2019-04-24 18:09:43.827,2019-04-24 18:09:43.827
471,As this cools you get a nice Chocolate covered orange flavour that turns into a bergamot linger. When freshly brewed there’s a lot of bell pepper and tomato. Let this one sit! It’ll open up into something delicious.,3.0,1296,5.0,3.0,2.0,4.0,2019-04-24 18:29:39.956,2019-04-24 18:29:39.956
472,"A wonderful Colombian coffee that shows off what care and attention at origin can produce. A very nice acidity that trails off into a milk chocolate finish. The peach acidity presents itself more as it cools.

Enjoyed on a V60, brewed at 1:17 (16g : 280ml), 96c and 3:00 draw down.",4.0,1508,3.0,4.0,3.0,4.0,2019-04-24 18:33:08.171,2019-04-24 18:33:08.171
473,"",4.0,1071,2.0,2.0,3.0,4.0,2019-04-24 22:01:39.287,2019-04-24 22:01:39.287
474,"",4.0,1250,3.0,4.0,5.0,4.0,2019-04-29 16:39:48.379,2019-04-29 16:39:48.379
475,"",5.0,1506,0.0,0.0,0.0,0.0,2019-04-29 17:43:11.985,2019-04-29 17:43:11.985
476,Enjoyed as a batch brew at Cafe Neve. A nice dark chocolate and fruit sweetness. A relatively light body with a pretty short finish. A solid filter option.,3.0,1329,3.0,2.0,3.0,2.0,2019-04-29 18:06:07.814,2019-04-29 18:06:07.814
477,Beautifully clean coffee. Earthy sweetness with a bright pop of berry. ,4.0,696,3.0,3.0,4.0,3.0,2019-04-30 11:02:21.668,2019-04-30 11:02:21.668
478,"Absolutely wonderful. It tastes like a summery IPA: grapefruit, hops, a little bitter finish with a mild sweetness. Excited to keep sipping on this. ",4.5,1505,4.0,1.0,2.0,2.0,2019-05-01 14:54:09.676,2019-05-01 14:54:09.676
479,"The dry coffee came out the gate with some serious hoppy notes. Once I started the brew, rose fragrance overpowered my senses.

The cup is clean, and subtle, with almost a grapefruit bitterness. 

Brewed both as a Kalita 185 and V60",4.5,1505,3.0,2.0,3.0,1.0,2019-05-01 14:55:21.641,2019-05-01 14:55:21.641
480,"From the moment we cracked it open, I immediately fell in love. Strong grapefruit hops on the nose, short finish but crazy flavour. ",4.5,1505,2.0,2.0,3.0,1.0,2019-05-01 14:56:59.200,2019-05-01 14:56:59.200
481,"Really great as a single origin espresso, especially
over ice! A nice punch with a clean, fruity acidity and finish. ",3.0,1562,3.0,2.0,3.0,3.0,2019-05-07 14:52:09.994,2019-05-07 14:52:09.994
482,"",5.0,947,0.0,0.0,0.0,0.0,2019-05-08 14:22:03.164,2019-05-08 14:22:03.164
483,"",5.0,1487,3.0,3.0,4.0,4.0,2019-05-15 00:03:38.418,2019-05-15 00:03:38.418
484,"",5.0,1554,0.0,0.0,0.0,0.0,2019-05-15 00:04:47.731,2019-05-15 00:04:47.731
485,One of the best Kenya’s I’ve had in a long time.,5.0,1028,0.0,0.0,0.0,0.0,2019-05-15 00:06:22.877,2019-05-15 00:06:22.877
486,"A light bodied and tea-like experience which is really surprising for a natural! Not even remotely close to over fermentation, offering up a subtle rose like flavour. Not my usual preference but still delicious none the less.",3.5,1591,2.0,1.0,2.0,2.0,2019-05-15 13:53:16.611,2019-05-15 13:53:16.611
487,Review in progress*,4.5,1591,2.0,2.0,3.0,2.0,2019-05-15 13:54:49.302,2019-05-15 13:54:49.302
488,"Very fruit forward when brewed at a 1:15 ratio. A nice kiwi acidity with a red apple flavour. Some black tea-like linger with a sprinkle of brown sugar.

Would highly recommend!",4.0,1335,2.0,4.0,3.0,2.0,2019-05-15 14:26:51.821,2019-05-15 14:26:51.821
489,"Definitely my favorite in comparison with the natural. Really enjoyable cuppa!
",4.5,1335,2.0,3.0,4.0,1.0,2019-05-15 14:28:50.344,2019-05-15 14:28:50.344
490,"If you’re looking for a slightly more developed roast  this one makes a fantastic every day espresso. With classic heavy notes of caramel, date and bakers chocolate it pairs best in milk-based espresso drinks. ",4.0,1587,4.0,2.0,3.0,3.0,2019-05-19 12:36:47.281,2019-05-19 12:36:47.281
491,With notes of peanut butter & raspberry jam this Brazilian Natural evokes memories of eating PB&J sandwiches as a kid. I found this most delightful as a pour-over with my Kalita Wave. ,4.0,1588,3.0,3.0,2.0,2.0,2019-05-19 12:43:20.944,2019-05-19 12:43:20.944
492,For those who prefer a more developed roast yet want to venture into more unique coffee offerings this would be a great place to start. This coffee brought heavy notes reminiscent of a Black Forest Cake. With sweet cherry and rich chocolate. ,3.5,1584,3.0,4.0,3.0,1.0,2019-05-19 12:50:09.395,2019-05-19 12:50:09.395
493,Another beauty from Lüna! Sweet and full of baking spices and dried fruits,4.0,1488,3.0,3.0,4.0,3.0,2019-05-21 14:53:12.686,2019-05-21 14:53:12.686
494,"Took a couple tries to get a brew I liked. I set the grind a little bit coarser than usual, and did a 15.5:1 ratio and it turned out quite nice. Heavy body. Fragrant nose almost like caramelized roses. Medium sweetness and acidity and a long finish. Tastes kind of earthy, almost savoury, with dark cherry and muted jasmine.",4.0,1291,4.0,3.0,3.0,4.0,2019-05-21 15:02:10.089,2019-05-21 15:02:10.089
495,Sweet and bright with a delicate body,4.0,1375,2.0,4.0,3.0,3.0,2019-05-22 12:09:28.914,2019-05-22 12:09:28.914
496,"",5.0,1623,0.0,0.0,0.0,0.0,2019-05-22 21:48:02.681,2019-05-22 21:48:02.681
497,"",5.0,1621,0.0,0.0,0.0,0.0,2019-05-22 21:48:19.482,2019-05-22 21:48:19.482
498,"Très bon pour un petit Latte. Juste un soupçon de lait afin de ne pas trop masquer  le très bon, subtil et complexe goût du café
",4.0,1542,0.0,0.0,0.0,0.0,2019-05-23 22:19:02.066,2019-05-23 22:19:02.066
499,This has been such a treat when brewed as an americano! Very sweet with a light but complex acidity. I wish for a bit more brightness to balance out the chocolate/fruit notes a bit more. Maybe tweaking my brew a bit could yield that result!,3.5,1563,3.0,2.0,4.0,3.0,2019-05-24 13:45:14.425,2019-05-24 13:45:14.425
500,"Even in espresso, strawberry was very present. Sweet one",5.0,394,0.0,0.0,0.0,0.0,2019-05-25 16:25:15.580,2019-05-25 16:25:15.580
501,"",4.0,157,0.0,0.0,0.0,0.0,2019-05-25 16:27:48.238,2019-05-25 16:27:48.238
502,"",4.0,282,0.0,0.0,0.0,0.0,2019-05-26 13:33:30.475,2019-05-26 13:33:30.475
503,"",3.0,1061,0.0,0.0,0.0,0.0,2019-05-28 18:40:02.473,2019-05-28 18:40:02.473
504,"Lüna seems to do no wrong, and this coffee is a perfect example of that. To execute a roast that eventuates a fruity characteristic while somehow accomplishing a malt milkshake body is impressive. ",4.5,1611,3.0,2.0,3.0,3.0,2019-05-30 10:50:48.414,2019-05-30 10:50:48.414
505,This coffee is wild. The tart raspberry that’s immediately balanced by milk chocolate is almost addicting. Perfect dessert coffee!,4.0,1601,3.0,4.0,4.0,4.0,2019-05-30 10:52:40.628,2019-05-30 10:52:40.628
506,Pretty solid as a single origin espresso! I found it a little vegetal on the finish but overall pretty fruit forward with a nice dark chocolate mid palate.,3.0,1133,3.0,4.0,2.0,2.0,2019-05-30 15:29:44.702,2019-05-30 15:29:44.702
508,"",4.0,1295,0.0,0.0,0.0,0.0,2019-06-03 15:05:54.374,2019-06-03 15:05:54.374
509,Really solid as a filter and comes out pretty well as an espresso over ice. Plays decently with milk but would definitely recommend it more without.,3.0,1295,3.0,4.0,3.0,3.0,2019-06-03 16:24:58.086,2019-06-03 16:24:58.086
510,Absolutely fantastic as a cold brew. Loads of fruitiness on the front that trails off into a delicious milk chocolate finish. Well balanced.,4.0,1365,2.0,4.0,3.0,4.0,2019-06-04 18:11:21.301,2019-06-04 18:11:21.301
511,"",4.5,1365,0.0,0.0,0.0,0.0,2019-06-07 17:34:41.753,2019-06-07 17:34:41.753
512,"",4.0,1655,0.0,0.0,0.0,0.0,2019-06-07 18:34:26.130,2019-07-26 06:05:31.265
513,"Grosse présence de fruits rouges, solide. MOK - Bruxelles",4.0,1218,3.0,3.0,3.0,2.0,2019-06-08 10:54:21.937,2019-06-08 10:54:21.937
514,Round and we'll balanced. Very good morning drip.,4.0,1315,3.0,2.0,3.0,3.0,2019-06-11 02:06:58.761,2019-06-11 02:06:58.761
515,"I LOVED this coffee, & I am typically not a fruity/berry coffee person. The beans smell like fruit pie! It was fantastic! I went to buy several bags but they were out, sadly. Next time! ",5.0,1181,4.0,2.0,4.0,3.0,2019-06-13 21:19:41.009,2019-06-13 21:20:22.805
516,"",3.0,1637,2.0,3.0,3.0,2.0,2019-06-15 17:50:16.064,2019-06-15 17:50:16.064
517,"Regular espresso blend. Came out really nice in lattes. Nothing exceptional though, in my opinion.",3.5,308,0.0,0.0,0.0,0.0,2019-06-20 17:14:00.646,2019-06-20 17:14:00.646
518,"",5.0,1250,4.0,4.0,5.0,0.0,2019-06-21 12:44:17.847,2019-06-21 12:44:17.847
519,"",5.0,1286,4.0,5.0,5.0,5.0,2019-06-21 12:45:27.100,2019-06-21 12:45:27.100
520,"I’m normally not a fan of Colombian coffees. I find the richer notes tend to overpower the acidity. This was not at all the case here. Such a balanced and clean cup. Very bright but still fades away into a wonderfully rich and chocolate filled linger.

The best Colombian coffee I’ve had in a long while. 🤤

Recipe:

Ratio: 16:272 (1:17)
Temp: 96c
Time: 3:15
Grind size: 14 Baratza Encore
Dripper: Mountain Dripper (155 filters)
Routine:
- 60ml bloom for 30s
- @ 30s pour ~110ml
- @ 1:15 pour ~102ml",4.5,1489,3.0,4.0,4.0,3.0,2019-06-21 22:46:53.872,2019-06-21 22:46:53.872
521,"Made this coffee today with the Kalita wave 185, and it came out nicely. The coffee has a nice body, started with milky chocolate notes, and had a light fruity aftertaste",3.0,1362,3.0,2.0,3.0,2.0,2019-06-28 13:54:59.515,2019-06-28 13:54:59.515
522,"If you like more “classic” flavours—chocolates, nuts, etc.—this coffee is for you! Considering it’s a naturally processed coffee, I was expecting it to be more fruit forward. I found it a little too muted for my tastes. I would’ve liked to see more acidity. There’s an extremely faint hint of pineapple, which I would’ve liked to see more pronounced. It leans much more towards coconut because of the development.

I brewed this in a Mountain Dripper at 96c with a brew time of 3:00 @ 1:16.",3.0,1750,4.0,2.0,2.0,3.0,2019-06-29 21:41:28.512,2019-06-29 21:41:28.512
523,"This cup is as magnificent as it sounds. Beautiful stone fruit on the front end with an almost fresh baked croissant buttery-ness on the back end that just intensified as the cup cooled. Clean, sweet, complex and lingering in the best way possible. I fell in love instantly. ",5.0,1769,3.0,4.0,5.0,4.0,2019-07-01 21:41:52.741,2019-07-01 21:41:52.741
